  67 50 26.58777 1 20 24 40.4508  0.425
  67 32 50.70935 1 21 55 12.27921 0.300
  68  1 46.96550 1 21 41 13.44348 0.385
  67 19 57.84    1 20 45  2.94    0.474
  68 21 20.04    1 18 49 10.5     0.360
  67 51  6.66    1 19  0 12.36    0.495
  67 51 20.7     1 20 25 12.3     0.418
  30 18 52 -1    149 34 01 1
  67 50 26.58777 1 20 24 40.4508  1
  69.35 00 00 1  20.36 00 00  0.2
  69 35 11  1     19 13 38  0.1
  78 09 00 1     16 02 00  1
  69.387 0 0 1   19.631 0 0 1
 034 55 00 -1    138 35 00 1
 041 05 00 1    081 30 44 -1
 042 39 01 1    073 45 01 -1
 035 05 01 1    106 39 05 -1
  23 48 30 -1    133 54 03 1
  40 29 00 1     80 01 00 -1
 040 36 11 1    075 28 06 -1
 040 30 55 1    078 24 03 -1
 035 12 27 1    101 50 04 -1
 052 22 00 1    004 54 00 1
 061 10 00 1    149 59 00 -1
  31 16 38 -1    149 03 58 1
 042 16 59 1    083 44 52 -1
 051 10 16 1    004 24 21 1
  52 29 00 1     13 29 00 1
 038 52 00 1    077 07 00 -1
 035 35 42 1    082 33 26 -1
 038 28 36 1    082 38 23 -1
  48 14 00 1     16 20 00 1
  32 47 00 1    105 49 00 -1
 037 58 00 1    023 44 00 1
 033 45 10 1    084 23 37 -1
 039 21 32 1    074 25 53 -1
 033 28 20 1    081 58 00 -1
 044 18 53 1    069 46 29 -1
 030 16 09 1    097 44 37 -1
 035 22 31 1    119 01 18 -1
 039 17 36 1    076 36 45 -1
 013 44 00 1    100 30 00 1
 044 48 13 1    068 46 18 -1
 041 23 00 1    002 09 00 1
 030 26 58 1    091 11 00 -1
 042 18 58 1    085 10 48 -1
 043 40 00 1    040 00 00 1
 043 36 04 1    083 53 15 -1
 030 05 20 1    094 06 09 -1
 039 54 00 1    116 28 00 1
 054 35 00 1    005 50 00 -1
 048 45 34 1    122 28 36 -1
 031 58 43 -1    115 48 55 1
 037 52 10 1    122 16 17 -1
 052 32 00 1    013 25 00 1
 040 37 16 1    075 22 34 -1
 045 47 00 1    108 30 04 -1
 030 23 48 1    088 53 00 -1
 042 06 03 1    075 54 47 -1
 033 31 01 1    086 48 36 -1
 046 48 23 1    100 47 17 -1
 040 28 58 1    088 59 36 -1
 004 38 00 1    074 05 00 -1
 043 37 07 1    116 11 58 -1
 019 05 03 1    072 51 03 1
 050 40 00 1    007 06 00 1
 042 21 24 1    071 03 25 -1
 036 59 41 1    086 26 33 -1
 048 10 00 1    017 07 00 1
 042 51 06 1    072 33 48 -1
 041 10 49 1    073 11 22 -1
 027 30 00 -1    153 00 00 1
 042 05 02 1    071 01 25 -1
 025 54 07 1    097 29 58 -1
 050 50 20 1    004 38 12 1
 047 30 00 1    019 05 00 1
 034 34 00 -1    058 03 00 -1
 042 52 52 1    078 52 21 -1
 044 28 34 1    073 12 46 -1
 046 01 06 1    112 32 11 -1
 035 15 45 1	 075 33 40 .0
  40 20 00 1     44 30 00 1
  40 20 00 1     44 18 00 1
 031 15 00 1    031 03 00 1
  37 13 00 1      2 32 00 -1
  37 13 00 1      2 32 00 -1
 052 10 00 1    000 06 00 1
 042 22 01 1    071 06 22 -1
 039 56 41 1    075 07 14 -1
  19 49 36 1    155 28 18 -1
 035 14 24 -1    149 07 12 1
 040 47 50 1    081 22 37 -1
 033 56 00 -1    018 22 15 1
 039 10 00 1    119 46 00 -1
  66 12 00 -1    110 21 00 1
  32 25 00 1    110 43 54 -1
 041 58 01 1    091 39 53 -1
 040 47 24 1    073 12 00 -1
  30 09 54 -1     70 48 54 -1
 040 07 05 1    088 14 48 -1
 032 46 35 1    079 55 53 -1
 038 21 01 1    081 37 52 -1
 035 13 44 1    080 50 45 -1
 035 02 41 1    085 18 32 -1
 041 08 09 1    104 49 07 -1
 041 52 28 1    087 38 22 -1
 039 06 07 1    084 30 35 -1
 041 29 51 1    081 41 50 -1
 050 53 00 1    006 58 00 1
 038 50 07 1    104 49 16 -1
 038 57 03 1    092 19 46 -1
 034 00 02 1    081 02 00 -1
  32 42 00 1    109 51 00 -1
 032 28 07 1    084 59 24 -1
 039 57 47 1    083 00 17 -1
 043 12 22 1    071 32 25 -1
 027 47 51 1    097 23 45 -1
 035 20 00 1    025 09 00 1
  44 44 00 1     34 00 00 1
 032 47 09 1    096 47 37 -1
  12 24 58 -1    130 52 53 1
 041 31 19 1    090 34 33 -1
  68 35 00 -1     77 58 00 1
 039 45 32 1    084 11 43 -1
 029 12 44 1    081 01 10 -1
 039 50 42 1    088 56 47 -1
 039 44 58 1    104 59 22 -1
 041 35 14 1    093 37 00 -1
 042 19 48 1    083 02 57 -1
 037 45 17 1    100 01 09 -1
  48 31 18 1    123 25 00 -1
 053 18 56 1    006 14 21 -1
 042 29 55 1    090 40 08 -1
 046 46 56 1    092 06 24 -1
 036 00 00 1    078 54 45 -1
  29 15 00 -1     70 44 00 -1
 044 48 31 1    091 29 49 -1
 055 55 00 1    003 10 00 -1
 053 33 47 1    113 36 48 -1
 050 31 36 1    006 51 18 1
 031 45 36 1    106 29 11 -1
 040 39 43 1    074 12 59 -1
 036 23 40 1    097 52 35 -1
 042 07 15 1    080 04 57 -1
 044 03 16 1    123 05 30 -1
 040 48 08 1    124 09 46 -1
  29 15 24 -1     70 43 48 -1
  24 51 00 -1     70 27 00 -1
 037 58 20 1    087 34 21 -1
 041 42 06 1    071 09 18 -1
 046 52 30 1    096 47 18 -1
 035 11 36 1    111 39 06 -1
 043 00 50 1    083 41 33 -1
 035 23 10 1    094 25 36 -1
 041 04 21 1    085 08 26 -1
 032 44 55 1    097 19 44 -1
 050 03 00 1    008 24 00 1
 036 44 12 1    119 47 11 -1
 034 00 57 1    086 00 41 -1
 029 38 56 1    082 19 19 -1
 035 31 30 1    108 44 30 -1
 029 18 10 1    094 47 43 -1
 041 36 12 1    087 20 19 -1
  19 49 00 1    155 28 00 -1
  30 21 00 -1     70 49 00 -1
 046 14 00 1    006 06 00 1
 039 04 06 1    108 33 54 -1
 042 58 03 1    085 40 13 -1
 047 29 33 1    111 18 23 -1
 044 30 48 1    088 00 50 -1
 036 04 17 1    079 47 25 -1
 034 50 50 1    082 24 01 -1
 051 30 00 1    000 00 00 -1
 042 35 26 1    072 33 20 -1
 014 38 00 1    090 22 00 -1
 030 22 04 1    089 05 36 -1
 044 38 55 1    063 34 25 -1
 053 36 00 1    009 56 00 1
 039 23 59 1    084 33 47 -1
 051 35 00 1    009 75 00 1
 017 50 00 -1    031 03 00 1
 040 15 43 1    076 52 59 -1
 041 46 12 1    072 40 49 -1
 046 35 33 1    112 02 24 -1
 060 10 00 1    024 50 00 1
 042 50 00 -1    147 20 00 1
 042 12 29 1    072 36 36 -1
 021 18 22 1    157 51 35 -1
 029 45 26 1    095 21 37 -1
 038 25 12 1    082 26 33 -1
 034 44 18 1    086 35 19 -1
 039 46 07 1    086 09 46 -1
 041 39 37 1    091 31 53 -1
  28 46 00 1     17 53 00 -1
 042 14 43 1    084 24 22 -1
 032 17 56 1    090 11 06 -1
 030 19 44 1    081 39 42 -1
 006 11 00 -1    106 50 00 1
 040 43 50 1    074 03 56 -1
 031 47 00 1    035 13 00 1
 026 10 00 -1    028 02 00 1
 040 19 35 1    078 55 03 -1
 037 05 26 1    094 30 00 -1
 058 18 12 1    134 24 30 -1
  15 07 20 1    145 41 37 1
 042 17 29 1    085 35 14 -1
 039 07 04 1    094 38 24 -1
 039 07 56 1    094 35 20 -1
  50 59 00 1     11 43 00 1
 042 35 43 1    087 50 11 -1
 033 52 00 -1    151 13 00 1
 024 33 30 1    081 48 12 -1
  35 48 00 1    137 38 00 1
  31 58 48 1    111 36 00 -1
 035 57 39 1    083 55 07 -1
 003 08 00 1    101 42 00 1
 040 25 11 1    086 53 39 -1
 040 02 25 1    076 18 29 -1
 042 44 01 1    084 33 15 -1
 027 30 22 1    099 30 30 -1
  28 46 00 1     17 53 00 -1
  29 00 00 -1     70 42 00 -1
  29 00 12 -1     70 42 06 -1
 036 10 20 1    115 08 37 -1
 042 42 16 1    071 10 08 -1
  38 02 00 1     78 31 00 -1
  22 14 00 -1    114 05 00 1
 059 55 00 1    030 15 00 1
 038 02 50 1    084 29 46 -1
  37 21 00 1    121 38 00 -1
  37 20 00 1    121 39 00 -1
 040 44 35 1    084 06 20 -1
 040 48 59 1    096 42 15 -1
 038 43 00 1    009 08 00 -1
 034 44 42 1    092 16 37 -1
 051 30 30 1    000 11 00 -1
 033 46 14 1    118 11 18 -1
 041 28 05 1    082 10 49 -1
 034 03 15 1    118 14 28 -1
 038 14 47 1    085 45 49 -1
 042 38 25 1    071 19 14 -1
 033 35 05 1    101 50 33 -1
 055 69 00 1    013 18 00 1
 049 37 00 1    006 09 00 1
  31 41 00 1    110 53 00 -1
 032 50 12 1    083 37 36 -1
  54 30 00 -1    158 57 00 1
 043 04 23 1    089 22 55 -1
 040 25 00 1    003 42 00 -1
 012 10 00 1    088 20 00 -1
